"UMAP_1" "UMAP_2" "CellPopulation"
"1358" 2.98547070337304 3.22613803261979 "Spongy mesophyll"
"1359" -1.81634862112037 -5.44006999617354 "Early palisade mesophyll"
"1360" 3.29608099771508 -0.832483373935383 "Early hydathode"
"1361" 1.00460182739267 -2.361759506519 "Spongy mesophyll"
"1362" -2.84022767232886 -5.75722440367476 "Late myrosin idioblasts"
"1363" 3.01953761888513 0.452090181057293 "Early hydathode"
"1364" 1.62159662557611 -0.0621397126270946 "Early spongy mesophyll"
"1365" 3.32533686471948 -6.0270632136418 "Spongy mesophyll"
"1366" 5.01037829233178 3.67033592576249 "Late bundle sheath"
"1367" 1.91654079271325 -5.88184531813399 "Palisade mesophyll"
"1368" 1.37469338489541 -3.77591308241622 "Spongy mesophyll"
"1369" -1.31497258829108 8.06164947861894 "Late companion cells"
"1370" 4.64233057809838 -2.33812626486556 "Spongy mesophyll"
"1371" 2.98684304071435 8.75782314652665 "Phloem parenchyma"
"1372" -0.837435075511845 5.54417196625932 "Phloem parenchyma"
"1373" -1.44293076681128 -5.36931022291915 "Early palisade mesophyll"
"1374" 4.8625783236123 3.00215093011125 "Late bundle sheath"
"1375" 2.64930575204858 5.99276319855912 "Xylem"
"1376" 0.153548112640468 2.36261204594835 "Palisade mesophyll"
"1377" 4.26751463724145 3.68849555367692 "Late bundle sheath"
"1378" -1.30139012025824 -5.41050561552779 "Spongy mesophyll"
"1379" 4.07506101442346 0.245658076946575 "Early hydathode"
"1380" -2.46302897619239 8.57169643754228 "Late myrosin idioblasts"
"1381" 4.53936760736474 1.96394983643754 "Late bundle sheath"
"1382" -3.20129019903174 -5.91154845839278 "Late myrosin idioblasts"
"1383" 1.33308505130777 -1.8237272131993 "Early hydathode"
"1384" -2.41727049039832 -5.37026532774703 "Late myrosin idioblasts"
"1385" 3.08984201265344 0.451170958225567 "Early hydathode"
"1386" 0.533874480555145 -5.22073777800338 "Palisade mesophyll"
"1387" 3.74947564912805 -2.67438443785445 "Late spongy mesophyll"
"1388" -0.817337581386479 -7.24413903837935 "Late palisade mesophyll"
"1389" 4.38388603044519 2.21310011262162 "Late bundle sheath"
"1390" 5.14920895410546 -1.9865587580754 "Spongy mesophyll"
"1391" -2.57379276441565 9.06618372315629 "Early sieve elements"
"1392" -0.468040475120457 -5.52231105452315 "Early palisade mesophyll"
"1393" 3.83905093980798 -4.46075900679366 "Late spongy mesophyll"
"1394" -0.983454891910466 -4.85640128737227 "Palisade mesophyll"
"1395" 3.72374933076867 -1.85821565275924 "Spongy mesophyll"
"1396" 3.58985703302392 8.61903826112016 "Phloem parenchyma"
"1397" 2.45905082536706 -4.02954610472457 "Spongy mesophyll"
"1398" -2.22253281759253 -4.79656060820357 "Early palisade mesophyll"
"1399" 0.91574194146165 8.35894600266679 "Phloem parenchyma"
"1400" 1.63558237863549 -7.15823396330611 "Palisade mesophyll"
"1401" 4.11957710100183 -4.04769977217452 "Late spongy mesophyll"
"1402" 2.72548621011743 2.06864956731065 "Early spongy mesophyll"
"1403" 1.37158696962365 -3.38210519438521 "Spongy mesophyll"
"1404" 0.501892885694591 2.66992811078294 "Palisade mesophyll"
"1405" 2.23021083189019 -6.44848283415572 "Palisade mesophyll"
"1406" -0.183612951507481 6.3222209584163 "Phloem parenchyma"
"1407" 4.7234820635415 -4.99185975676314 "Late spongy mesophyll"
"1408" -2.0617814748191 -6.90303786879317 "Late myrosin idioblasts"
"1409" 1.1661524088479 -4.57927354460494 "Spongy mesophyll"
"1410" 1.12378042055139 -3.17390426283614 "Spongy mesophyll"
"1411" 0.544436758885471 -3.55031045561568 "Late spongy mesophyll"
"1412" -2.33055026220313 -4.73885043745772 "Early palisade mesophyll"
"1413" 3.56128495050439 1.17600949818357 "Early hydathode"
"1414" -2.12350399183265 -5.23273404722945 "Late myrosin idioblasts"
"1415" 1.80067341638574 -0.339756690318745 "Early spongy mesophyll"
"1416" 3.31684081865319 -3.0949948657109 "Late spongy mesophyll"
"1417" -2.94528276609412 -5.97933992033736 "Late myrosin idioblasts"
"1418" -0.595533558597478 -3.74820884352462 "Early palisade mesophyll"
"1419" 3.57756560159692 9.00861612672074 "Late sieve elements"
"1420" -0.00766564296713707 -7.10300096159713 "Late palisade mesophyll"
"1421" 4.87613051248559 -4.51115020399825 "Late spongy mesophyll"
"1422" -0.954190561046513 -4.9907353747441 "Early palisade mesophyll"
"1423" 3.18355434251794 7.80420128220781 "Late sieve elements"
"1424" 2.6600260050393 -1.98792179709212 "Spongy mesophyll"
"1425" 5.0137595446206 2.68900374287828 "Late bundle sheath"
"1426" 1.48769717527398 -3.6327236521794 "Spongy mesophyll"
"1427" -1.77211672948829 -3.78089555388228 "Late myrosin idioblasts"
"1428" -0.176014014949712 6.41243759507402 "Phloem parenchyma"
"1429" 2.48571412874231 -6.72971662169234 "Palisade mesophyll"
"1430" 1.31832557035455 0.861549585704643 "Early spongy mesophyll"
"1431" 4.45384209466943 2.69653776997789 "Late bundle sheath"
"1432" 4.96518080545434 -4.38857444411055 "Late spongy mesophyll"
"1433" 5.38948433710107 -4.00244363432662 "Late spongy mesophyll"
"1434" 4.57173865152368 5.0321032177852 "Late bundle sheath"
"1435" 4.93699162317285 -3.49234470015303 "Spongy mesophyll"
"1436" 0.402347770089594 -5.28438123350875 "Palisade mesophyll"
"1437" -1.04793543504706 -7.05073293333785 "Late palisade mesophyll"
"1438" 4.26158755136499 5.83211008424028 "Late procambium"
"1439" 2.39352541280755 1.1254283707784 "Early spongy mesophyll"
"1440" 3.62294357133874 8.12637773865922 "Phloem parenchyma"
"1441" 1.86387639356622 1.03506337815984 "Early spongy mesophyll"
"1442" 3.49064796281823 -2.65901621466414 "Spongy mesophyll"
"1443" 4.01625697923669 -2.44568642264144 "Spongy mesophyll"
"1444" 2.81048553300866 -2.44048699026839 "Spongy mesophyll"
"1445" -2.76919204877845 -5.97677215224044 "Late myrosin idioblasts"
"1446" 5.18518441034326 -2.02597554808394 "Spongy mesophyll"
"1447" -3.48970586942664 -5.87495883589522 "Late myrosin idioblasts"
"1448" 5.0577425272561 -3.75792249327437 "Spongy mesophyll"
"1449" 2.1303241760827 6.79061857575639 "Xylem"
"1450" 0.442402980791715 -4.94105418806807 "Palisade mesophyll"
"1451" -3.79187400030127 -5.85600360518233 "Late myrosin idioblasts"
"1452" 0.785700580606548 -5.22674544935958 "Palisade mesophyll"
"1453" 4.07262866807946 2.78139809483751 "Early bundle sheath"
"1454" 0.978513649234859 -5.78217872267501 "Palisade mesophyll"
"1455" 0.638415089378444 -7.46046575194136 "Late palisade mesophyll"
"1456" 1.33256029201516 -0.2843486893727 "Early spongy mesophyll"
"1457" -2.19937736677161 -5.31748851423995 "Late myrosin idioblasts"
"1458" 4.80660336328515 -1.99962290411727 "Spongy mesophyll"
"1459" -1.30021567033759 -5.69967445021407 "Palisade mesophyll"
"1460" 1.4534031660653 -3.89293845778243 "Spongy mesophyll"
"1461" -3.85788876699439 4.08472505921586 "Adaxial epidermis"
"1462" 2.82841580225 -1.28289278631942 "Early spongy mesophyll"
"1463" -0.244990596046361 -5.1506474841191 "Palisade mesophyll"
"1464" -4.71072537588111 3.6265524994777 "Adaxial epidermis"
"1465" -1.47472257303229 -6.96953137999312 "Late palisade mesophyll"
"1466" -0.836957165470036 -3.77902301436202 "Early palisade mesophyll"
"1467" 5.00282471490869 2.56862989777787 "Late bundle sheath"
"1468" 1.27051412178048 -6.8759139407231 "Palisade mesophyll"
"1469" 2.33358114076623 -1.65732582693831 "Spongy mesophyll"
"1470" 2.5337688238717 -2.38954194670455 "Spongy mesophyll"
"1471" 4.87153332544336 -1.43180473929183 "Spongy mesophyll"
"1472" 4.79094879938134 -1.28259690886275 "Spongy mesophyll"
"1473" 1.20947640253076 -4.87413247710006 "Palisade mesophyll"
"1474" 0.176708004007427 -5.05044969206588 "Palisade mesophyll"
"1475" -0.0790877430342757 -4.98518355971114 "Palisade mesophyll"
"1476" 4.38994543863305 2.92414788121446 "Early bundle sheath"
"1477" 0.580378434190837 2.81430081242784 "Palisade mesophyll"
"1478" -1.32277304815284 -4.38451560621993 "Early palisade mesophyll"
"1479" 1.13319890810022 -4.91027816420333 "Palisade mesophyll"
"1480" 1.7726307423211 -5.97100862150924 "Palisade mesophyll"
"1481" -1.79418451475135 -4.86195071821944 "Early palisade mesophyll"
"1482" 5.35574000192651 -3.95673831587569 "Late spongy mesophyll"
"1483" 3.47975700212487 1.20321456307634 "Early hydathode"
"1484" 5.02570860696801 -0.277489029224079 "Early hydathode"
"1485" 3.15971153093347 5.15194097871049 "Xylem"
"1486" 4.02919762445459 -2.52173145895736 "Late spongy mesophyll"
"1487" 2.98485915971765 -4.62923987990157 "Late spongy mesophyll"
"1488" 1.84253530813226 1.14480002934201 "Early spongy mesophyll"
"1489" 0.815383455286113 -5.06451114302413 "Palisade mesophyll"
"1490" -2.23335010694495 -0.509897314365071 "Early hydathode"
"1491" -3.77063424276343 -6.03742917662398 "Late myrosin idioblasts"
"1492" 2.94571130586633 -4.92956718092696 "Late spongy mesophyll"
"1493" 1.42149840904245 -2.96618875151412 "Spongy mesophyll"
"1494" -4.56358773397437 4.04065910691484 "Adaxial epidermis"
"1495" 1.91229670358667 -3.4508069384648 "Spongy mesophyll"
"1496" 4.80298369241723 2.27727011555894 "Spongy mesophyll"
"1497" 3.6605507643319 -5.24945291167037 "Late spongy mesophyll"
"1498" 0.374517931172935 -6.77856763487593 "Spongy mesophyll"
"1499" 0.0135053904152787 6.4720126759456 "Phloem parenchyma"
"1500" 0.469054772088615 -5.38368209486739 "Palisade mesophyll"
"1501" 1.24479167772302 -7.30072911864058 "Late palisade mesophyll"
"1502" 4.96845190835962 -2.92613371496932 "Spongy mesophyll"
"1503" -1.51304752515784 -4.91253074293868 "Early palisade mesophyll"
"1504" -1.26912266897193 -7.12142499571578 "Late palisade mesophyll"
"1505" -11.5981164662742 2.01938132161363 "Early myrosin idioblasts"
"1506" -1.01182479547492 0.94497560622026 "Early hydathode"
"1507" 0.488144645968763 -7.4055770266606 "Late palisade mesophyll"
"1508" 1.73770480466851 -2.09202774649398 "Spongy mesophyll"
"1509" -2.4939194409751 9.08358255738481 "Early sieve elements"
"1510" 4.41270535303125 -3.91762908583419 "Late spongy mesophyll"
"1511" 0.967650702724544 -7.1782182086064 "Palisade mesophyll"
"1512" -1.15271396326056 -4.03844913130538 "Early palisade mesophyll"
"1513" 3.41853087259301 6.09789863938554 "Early bundle sheath"
"1514" -0.2599243609809 -3.62267001753585 "Early palisade mesophyll"
"1515" -2.01969082044593 -4.15938075667159 "Late myrosin idioblasts"
"1516" -2.01938349889747 -5.4015282023503 "Late myrosin idioblasts"
"1517" 0.148380658159343 10.7453695904659 "Early guard cells"
"1518" -0.143456408252629 6.04527155274614 "Phloem parenchyma"
"1519" 4.78849976373681 1.85299245232804 "Spongy mesophyll"
"1520" -0.124449381103429 -7.38213857298629 "Late palisade mesophyll"
"1521" 2.43371765924462 -1.42106088286177 "Spongy mesophyll"
"1522" 1.8802557499505 0.881771742944557 "Early spongy mesophyll"
"1523" 0.931261620054332 -5.37983020430342 "Palisade mesophyll"
"1524" 1.09691481901178 -2.06749566679732 "Spongy mesophyll"
"1525" 4.28894036127099 -2.73121937399642 "Late spongy mesophyll"
"1526" -4.4798699109458 3.3615607392238 "Adaxial epidermis"
"1527" -0.54363448308936 -3.7094477046086 "Late myrosin idioblasts"
"1528" 2.89286511255273 -2.27161749487655 "Spongy mesophyll"
"1529" 3.68172853303918 2.4880426299022 "Early bundle sheath"
"1530" -1.13729304956427 -4.82719071989791 "Early palisade mesophyll"
"1531" 1.34953438354501 0.276402033512432 "Early spongy mesophyll"
"1532" 1.24318712068566 -5.21470340376632 "Palisade mesophyll"
"1533" 1.12840818477639 -1.94453033095137 "Spongy mesophyll"
"1534" 0.227290934453098 -5.29824908858077 "Palisade mesophyll"
"1535" 5.16975300622949 -1.8388307917668 "Spongy mesophyll"
"1536" 1.38187496973046 -3.61921580916182 "Spongy mesophyll"
"1537" 0.91553836179742 6.59251133317216 "Phloem parenchyma"
"1538" 2.45433991266259 -4.0892723429753 "Late spongy mesophyll"
"1539" 1.75655405832299 -5.75865729933516 "Palisade mesophyll"
"1540" -0.0877316086196029 -5.47355350142257 "Palisade mesophyll"
"1541" 1.44809549165734 -5.36595042830245 "Palisade mesophyll"
"1542" -4.89633948492041 2.77277997845872 "Abaxial epidermis"
"1543" -1.61844379590979 -5.16042359953658 "Early palisade mesophyll"
"1544" -0.983482190837773 -7.18874105101363 "Late palisade mesophyll"
"1545" -2.09517461942664 -5.28980954771773 "Late myrosin idioblasts"
"1546" -1.14758534120551 -5.79519208555953 "Palisade mesophyll"
"1547" 1.32651262594232 -4.47500070219771 "Palisade mesophyll"
"1548" 2.55331390214929 -5.87905439024703 "Palisade mesophyll"
"1549" 1.1676639826394 -7.37576039915816 "Palisade mesophyll"
"1550" 4.19212525201806 -1.27048691397445 "Spongy mesophyll"
"1551" 4.08039753747949 4.24542514199479 "Late bundle sheath"
"1552" 0.798413446674434 -7.29849370604293 "Late palisade mesophyll"
"1553" 3.34029977632531 -2.16236528044478 "Spongy mesophyll"
"1554" 5.22723381830224 0.120337940399486 "Early hydathode"
"1555" 4.67853634668359 -3.68075069075362 "Spongy mesophyll"
"1556" 2.89132492853173 -5.15529378538863 "Late spongy mesophyll"
"1557" -1.72036297010413 -4.69177087431685 "Early palisade mesophyll"
"1558" 1.06821148706445 -2.27513846045272 "Spongy mesophyll"
"1559" 3.42344730211267 -4.00919374113814 "Spongy mesophyll"
"1560" 1.49907999349603 7.13847700471147 "Tracheary elements"
"1561" 5.06568997217187 -0.0867486823155101 "Early hydathode"
"1562" 0.468601542095033 -4.12271627074019 "Spongy mesophyll"
"1563" -1.88806516813269 -5.5569818842961 "Early hydathode"
"1564" 4.62809317422876 4.93855038995012 "Late bundle sheath"
"1565" 3.57574694467553 -2.6808296073033 "Late spongy mesophyll"
"1566" 5.08405487848291 3.26388183945878 "Late bundle sheath"
"1567" -0.233237454166325 -7.29007276182906 "Late palisade mesophyll"
"1568" 4.00127523256311 -3.99486144667403 "Late spongy mesophyll"
"1569" -0.856417724361333 -5.17011054640548 "Palisade mesophyll"
"1570" 3.18484657121667 8.80684868211015 "Phloem parenchyma"
"1571" 2.21521561456689 -5.98483070021407 "Palisade mesophyll"
"1572" 3.30874507738122 1.53345326298936 "Early hydathode"
"1573" 0.510601049790469 2.31706217641099 "Palisade mesophyll"
"1574" 5.26472657037744 -4.37318833952681 "Late spongy mesophyll"
"1575" 3.75937693429956 3.20038238877519 "Early bundle sheath"
"1576" 3.46688359094628 1.69532612675889 "Early hydathode"
"1577" -1.84590775655738 -0.218245946223896 "Late hydathode"
"1578" -1.85767681287757 -4.66604407912032 "Early palisade mesophyll"
"1579" 2.63903873277673 -2.45252140646712 "Spongy mesophyll"
"1580" 1.46447604013452 -7.29741319304244 "Palisade mesophyll"
"1581" -1.24960059808722 -4.6071904528691 "Early palisade mesophyll"
"1582" -0.706351348628911 -7.28192456846968 "Late palisade mesophyll"
"1583" 0.60007809711465 -4.76736386900679 "Palisade mesophyll"
"1584" 2.20220630479821 -6.00934537535445 "Spongy mesophyll"
"1585" -0.23516018079749 -4.65674480086104 "Palisade mesophyll"
"1586" 1.14600204540261 -2.04151376372115 "Spongy mesophyll"
"1587" 2.13104682279595 -3.2966869700505 "Spongy mesophyll"
"1588" 5.55627863718042 -0.0148113000942882 "Early hydathode"
"1589" 4.49477761102685 6.02167431229814 "Late procambium"
"1590" -2.39962083982459 -6.36631759291426 "Late palisade mesophyll"
"1591" -3.15972692655555 -5.41018851881759 "Late myrosin idioblasts"
"1592" 3.2653886587716 -4.69806750899092 "Late spongy mesophyll"
"1593" 4.95805685831079 -2.12283190375106 "Spongy mesophyll"
"1594" 3.22787587953576 -4.93008597975509 "Late spongy mesophyll"
"1595" 3.65837257219323 -3.11891111021773 "Late spongy mesophyll"
"1596" 1.31546675277719 -5.21533568983809 "Palisade mesophyll"
"1597" 4.23595588518151 -0.359210215861958 "Early hydathode"
"1598" 4.09855287385949 -4.52430709486739 "Late spongy mesophyll"
"1599" 5.01236908746728 3.66867987031205 "Late bundle sheath"
"1600" -2.2817726819419 -0.607034646327656 "Early hydathode"
"1601" 2.96520917726525 3.30564848298295 "Spongy mesophyll"
"1602" -4.81150014089576 4.0208076607631 "Adaxial epidermis"
"1603" 4.43221228433618 6.15346685761674 "Late procambium"
"1604" -1.54276461290351 -3.81600555067794 "Early palisade mesophyll"
"1605" 1.57954781366357 -2.49049457197921 "Spongy mesophyll"
"1606" -4.61435801671973 4.21659914368852 "Adaxial epidermis"
"1607" -0.271053561439427 -7.0354541171147 "Late palisade mesophyll"
"1608" 4.14310853792199 -5.00765832548873 "Palisade mesophyll"
"1609" 2.26563291860589 -5.99980338698165 "Spongy mesophyll"
"1610" -0.97679824518195 -4.89244063978926 "Early palisade mesophyll"
"1611" -4.80535895513526 4.26932183617814 "Adaxial epidermis"
"1612" -4.88350159811011 3.52502242440446 "Adaxial epidermis"
"1613" -2.22655231641761 -5.17227157240645 "Early palisade mesophyll"
"1614" -3.65413195775977 -5.93955501204268 "Late myrosin idioblasts"
"1615" -1.55786568807593 -7.14111550932662 "Late palisade mesophyll"
"1616" 4.63537781549462 2.90724305028184 "Late bundle sheath"
"1617" 3.46752612901696 8.82832065934404 "Phloem parenchyma"
"1618" 1.26836614919671 -0.531314932162922 "Early spongy mesophyll"
"1619" 3.42258684946069 6.29322878236039 "Late procambium"
"1620" 4.22554748369226 3.09170190209611 "Late bundle sheath"
"1621" 4.90906470132837 -1.78002103453414 "Spongy mesophyll"
"1622" 0.826220861206142 -4.67410262709395 "Palisade mesophyll"
"1623" 3.21355121446618 0.870551496391136 "Early hydathode"
"1624" -1.60378462957374 -5.37047370558516 "Early palisade mesophyll"
"1625" 4.0350374491311 -5.17277606611983 "Late spongy mesophyll"
"1626" 3.04465501619348 -4.46004613524215 "Spongy mesophyll"
"1627" 2.04390709711084 -5.80425914412276 "Palisade mesophyll"
"1628" 1.39878003908166 -7.04450496321456 "Palisade mesophyll"
"1629" 4.63089602304467 -4.35940536146895 "Late spongy mesophyll"
"1630" -1.41511494802466 -5.66276296263472 "Early palisade mesophyll"
"1631" 2.03931324792871 -2.6979583132817 "Spongy mesophyll"
"1632" -0.0215483097933852 1.98552230710252 "Palisade mesophyll"
"1633" 3.25710075212487 6.82161680573686 "Late procambium"
"1634" -1.49615127729407 -6.84241851454512 "Late palisade mesophyll"
"1635" -1.69736869024268 -5.33995088225142 "Late myrosin idioblasts"
"1636" 0.796044281253902 -4.32322009688155 "Palisade mesophyll"
"1637" 3.18009083581933 5.18805567139848 "Xylem"
"1638" 0.898973575363246 -4.33247455244796 "Spongy mesophyll"
"1639" 1.56666415048608 -4.42342694884078 "Palisade mesophyll"
"1640" 3.64027183366784 -1.96159943228499 "Late spongy mesophyll"
"1641" 0.660410440096942 -1.00755056029097 "Early palisade mesophyll"
"1642" 2.28227393938073 -3.50336965208785 "Spongy mesophyll"
"1643" 4.04557149721154 -3.31190475111739 "Late spongy mesophyll"
"1644" 4.02442949129113 -4.5964277613713 "Spongy mesophyll"
"1645" 3.0715479166604 -2.89059337263839 "Spongy mesophyll"
"1646" 4.48864643884668 3.12861386651262 "Late bundle sheath"
"1647" 3.19310491395959 0.230880178158123 "Early hydathode"
"1648" 5.0469159395791 -4.42607053404586 "Late spongy mesophyll"
"1649" 0.890943429002849 -3.02712305670516 "Spongy mesophyll"
"1650" 0.707498183975307 -7.08636411314742 "Late palisade mesophyll"
"1651" -2.36687810110083 -5.65437730437056 "Late myrosin idioblasts"
"1652" 1.09066378189096 -2.63256271963851 "Spongy mesophyll"
"1653" 4.27823965860376 -1.32375129347579 "Spongy mesophyll"
"1654" 3.15443747354516 -2.14311488753096 "Spongy mesophyll"
"1655" 2.54525630784997 -5.60313972121016 "Palisade mesophyll"
"1656" -0.941004225482854 1.14541033620103 "Early hydathode"
"1657" 1.41251372409829 1.20089346880181 "Early spongy mesophyll"
"1658" 3.45651905847558 8.62369171494706 "Phloem parenchyma"
"1659" -2.19632751630774 -5.58236583357589 "Early palisade mesophyll"
"1660" -12.1965480534934 2.93573335522874 "Early myrosin idioblasts"
"1661" -2.21420747922889 -4.74330648070113 "Early palisade mesophyll"
"1662" 2.36904745412835 -3.24959357863204 "Spongy mesophyll"
"1663" 3.48830716920861 8.21723095292314 "Phloem parenchyma"
"1664" 4.95396130395898 -4.46439393645064 "Late spongy mesophyll"
"1665" -2.54477221654883 9.0585810315059 "Late companion cells"
"1666" 3.29061310602197 -5.69007571821944 "Late spongy mesophyll"
"1667" 5.35435049844751 -4.08087047224776 "Late spongy mesophyll"
"1668" 0.321868239471999 6.14529148453935 "Phloem parenchyma"
"1669" 3.36713927103051 1.04024303669198 "Early hydathode"
"1670" -4.67138297246924 4.24027220124467 "Adaxial epidermis"
"1671" 3.47675674272546 4.69012705201371 "Xylem"
"1672" -2.18927342580787 -4.89039596205489 "Early palisade mesophyll"
"1673" 1.67378788305291 -6.12071689253585 "Palisade mesophyll"
"1674" 0.0408888967133439 -5.16592010145919 "Early palisade mesophyll"
"1675" -0.824745127429875 -4.55160840636031 "Early palisade mesophyll"
"1676" -1.86316520856849 -5.53270991926925 "Early palisade mesophyll"
"1677" 4.60290520502099 3.72768751496537 "Late bundle sheath"
"1678" 2.14393287015924 0.00329158419831432 "Early spongy mesophyll"
"1679" -0.63880688833228 -4.31882079725997 "Early palisade mesophyll"
"1680" -1.49045641111365 -4.95984538679854 "Early palisade mesophyll"
"1681" 1.1352337510682 -3.2652805674626 "Spongy mesophyll"
"1682" -0.905479141940984 -5.52180369978682 "Spongy mesophyll"
"1683" 5.11417048288354 0.150264002029735 "Early hydathode"
"1684" 2.09812777353295 -4.81188853865401 "Spongy mesophyll"
"1685" 0.361356160173503 2.27371589059098 "Palisade mesophyll"
"1686" 4.46480601144799 3.38596049660905 "Late bundle sheath"
"1687" -1.94391519712439 -4.57073053007857 "Early palisade mesophyll"
"1688" 4.87234442544946 -2.98139222746627 "Spongy mesophyll"
"1689" 5.06610338998803 -2.07661493902938 "Spongy mesophyll"
"1690" -1.16590828584662 -5.14566644316451 "Early palisade mesophyll"
"1691" 1.43549626184472 -0.798119865710896 "Early spongy mesophyll"
"1692" 1.19431476903924 -5.13957627897994 "Palisade mesophyll"
"1693" 4.43195240808496 -4.3644073832585 "Palisade mesophyll"
"1694" 3.54845421625146 8.74210850114091 "Phloem parenchyma"
"1695" -0.514178106059941 -7.33019384032027 "Late palisade mesophyll"
"1696" 1.9486378939248 1.04314842784866 "Early spongy mesophyll"
"1697" 0.374313382933227 -1.25618942862288 "Early spongy mesophyll"
"1698" 4.6242217333413 -0.412972770984333 "Spongy mesophyll"
"1699" 0.371529968956796 -4.86513742094771 "Palisade mesophyll"
"1700" 1.76971142602929 0.665233440344173 "Early spongy mesophyll"
"1701" 2.96313898874292 -0.107205473239582 "Early hydathode"
"1702" -0.983840176334294 -5.32972415571944 "Early palisade mesophyll"
"1703" 4.73609726739892 -4.43713029509322 "Late spongy mesophyll"
"1704" 1.08578168464669 -0.0880369771076854 "Early spongy mesophyll"
"1705" 2.50790088487634 -5.14585384016768 "Spongy mesophyll"
"1706" 0.485713074485151 -5.65968640929 "Palisade mesophyll"
"1707" -11.6464505879783 2.09441474789842 "Early epidermis"
"1708" -1.92498404668799 -4.31825669890181 "Early palisade mesophyll"
"1709" 0.261332965025989 -2.94188650732772 "Spongy mesophyll"
"1710" 2.95553915811547 -1.95836886053817 "Spongy mesophyll"
"1711" -4.74303013967505 2.74397364968522 "Abaxial epidermis"
"1712" 4.06972353769311 -0.349455677325886 "Early hydathode"
"1713" -1.40616268800727 -5.32364448195235 "Early palisade mesophyll"
"1714" 4.88827030969628 -3.29851611738936 "Spongy mesophyll"
"1715" 2.22093015028009 -3.32691796904342 "Spongy mesophyll"
"1716" 3.11334650827417 3.31439391488298 "Spongy mesophyll"
"1717" 1.00903939319619 -5.21876605635421 "Palisade mesophyll"
"1718" 4.20135586572656 -0.68417414313094 "Spongy mesophyll"
"1719" 0.962934902439204 2.5371525656627 "Palisade mesophyll"
"1720" -2.13366777585975 -6.78451427107589 "Late palisade mesophyll"
"1721" 2.95783441377648 -1.64171393996016 "Spongy mesophyll"
"1722" 4.071912935505 -3.48812564497725 "Late spongy mesophyll"
"1723" 2.36797647787103 -3.76552518492476 "Spongy mesophyll"
"1724" -0.793788143863591 -7.09159978514449 "Late palisade mesophyll"
"1725" -2.1625579087638 -5.13714345579879 "Late myrosin idioblasts"
"1726" 1.71191637826928 0.725741661732036 "Early spongy mesophyll"
"1727" -3.72075564550391 -5.8381794322087 "Late sieve elements"
"1728" 4.4201316149331 3.54112140053971 "Late bundle sheath"
"1729" -0.367661425342473 -4.94564756041304 "Early palisade mesophyll"
"1730" 2.285012295971 -1.47843726759688 "Spongy mesophyll"
"1731" 0.842418334016887 -1.56074913626448 "Spongy mesophyll"
"1732" 0.237480080256549 -1.82239779120223 "Spongy mesophyll"
"1733" 5.19060938669213 -3.86132463103072 "Late spongy mesophyll"
"1734" 3.38306610895166 0.527115054075557 "Early hydathode"
"1735" 3.89321534944543 -2.71022423392073 "Late spongy mesophyll"
"1736" 4.00975506616601 -5.23299440031783 "Palisade mesophyll"
"1737" 4.05451886964807 -4.20300038939254 "Spongy mesophyll"
"1738" 3.89850943399438 3.45542065018876 "Late bundle sheath"
"1739" 5.28971045328149 -3.92688974028365 "Late spongy mesophyll"
"1740" 4.77136891199121 -4.89615520125167 "Late spongy mesophyll"
"1741" 0.827906212339488 -4.92019733076827 "Palisade mesophyll"
"1742" 4.516572883854 -3.04421027785079 "Late spongy mesophyll"
"1743" -0.265378126373204 11.3531166684078 "Early guard cells"
"1744" 3.98466222597131 3.87558261269792 "Late bundle sheath"
"1745" -1.45459968732825 -0.64687367563979 "Early hydathode"
"1746" 4.81889527154931 -4.25598510390059 "Late spongy mesophyll"
"1747" 5.23033373666772 -4.42605813627974 "Late spongy mesophyll"
"1748" -0.387819120159062 -4.75909694319503 "Early palisade mesophyll"
"1749" 3.03298418832788 -3.01786907797591 "Spongy mesophyll"
"1750" -0.0287724523448074 0.86748580599292 "Early hydathode"
"1751" 4.79408305002221 3.20655742997392 "Late bundle sheath"
"1752" 5.16735213113794 3.25362078065141 "Late bundle sheath"
"1753" 0.783515265712825 -7.18266137724654 "Late palisade mesophyll"
"1754" 1.59129112077722 -0.525077544505757 "Early spongy mesophyll"
"1755" 3.89404838396081 -3.29051002150313 "Late spongy mesophyll"
"1756" 2.38593857599267 -5.97217877989547 "Palisade mesophyll"
"1757" 3.24085848642358 -2.96864446287886 "Late bundle sheath"
"1758" 0.740409067401973 -4.66104777937667 "Spongy mesophyll"
"1759" 4.05648272348413 -4.3807614672734 "Early palisade mesophyll"
"1760" -1.09831602262488 -4.87726672774092 "Early palisade mesophyll"
"1761" 2.95044939828881 0.528637446110088 "Early hydathode"
"1762" 4.93068402124414 -4.23741706496016 "Late spongy mesophyll"
"1763" -1.16883737730018 -7.07889588957564 "Late palisade mesophyll"
"1764" 1.83987241102227 0.00965861195786633 "Early spongy mesophyll"
"1765" 1.28410201383599 -0.584730826671284 "Early spongy mesophyll"
"1766" -3.76478678869239 -5.89412625914351 "Late myrosin idioblasts"
"1767" 4.80543368173608 3.62666312569841 "Late bundle sheath"
"1768" 2.40612225843438 6.25123039597734 "Xylem"
"1769" 3.92626087976464 -2.19562061911361 "Late spongy mesophyll"
"1770" 3.5507993013955 -3.37516864424483 "Spongy mesophyll"
"1771" -2.06903965162269 -6.31856092100875 "Late palisade mesophyll"
